9.721,0,0,0,0,0,0,0,0,-2.59485,0.22943,0.82611,0.76748,0.80501,1.24248,-0.09845,0,-83.27558,-271.65128,22.73438,0,0,0,0,1,0
9.756,0,0,0,0,0,0,0,0,-2.59507,0.22963,0.82789,0.76774,0.80448,1.24283,-0.1086,0,-83.02243,-272.01886,23.23942,0,0,0,0,1,0
9.785,0,0,0,0,0,0,0,0,-2.59497,0.22999,0.83116,0.76848,0.80303,1.24568,-0.12566,0,-82.75891,-272.38761,24.45523,0,0,0,0,1,0
9.82,0,0,0,0,0,0,0,0,-2.5946,0.23027,0.83596,0.77025,0.80395,1.24985,-0.14731,0,-82.51926,-272.72224,26.02052,0,0,0,0,1,0
9.857,0,0,0,0,0,0,0,0,-2.59423,0.23016,0.83974,0.77247,0.80896,1.25198,-0.16197,0,-82.40445,-272.86833,26.81345,0,0,0,0,1,0
9.888,0,0,0,0,0,0,0,0,-2.59403,0.2297,0.84212,0.77468,0.81634,1.25191,-0.1689,0,-82.38953,-272.88567,26.87796,0,0,0,0,1,0
9.921,0,0,0,0,0,0,0,0,-2.59411,0.22934,0.84318,0.77585,0.82007,1.25133,-0.17208,0,-82.38758,-272.88831,26.91028,0,0,0,0,1,0
9.951,0,0,0,0,0,0,0,0,-2.59436,0.22936,0.84366,0.77613,0.82088,1.25102,-0.17503,0,-82.34929,-272.94362,26.94647,0,0,0,0,0,0
915.447,0,0,0,0,0,0,0,0,-1.43316,-0.46082,-0.03094,0.72409,0.04053,0.50783,0.65862,0,43.16505,-448.29209,96.02806,0,0,0,0,0,1
15.479,0,0,0,0,0,0,0,0,-1.44103,-0.46464,-0.03547,0.72118,0.01373,0.53643,0.66358,0,39.15953,-446.77369,100.81267,0,0,0,0,0,1
0.98,0,0,0,0,0,0,0,0,-2.59443,0.22976,0.84365,0.77571,0.81978,1.25172,-0.17175,0,-82.34583,-272.95976,26.92567,0,0,0,0,0,0
13.659,0,0,0,0,0,0,0,0,-1.0769,-0.0131,-0.20945,1.00468,1.57166,0.37518,-1.77366,0,-29.50774,-234.61134,29.62025,0,0,0,0,0,0
13.69,0,0,0,0,0,0,0,0,-1.07682,-0.01312,-0.2097,1.00467,1.57543,0.37455,-1.77686,0,-29.45704,-234.69266,29.46297,0,0,0,0,0,0
13.721,0,0,0,0,0,0,0,0,-1.07671,-0.01312,-0.21014,1.00461,1.57827,0.37355,-1.77839,0,-29.41823,-234.75859,29.30936,0,0,0,0,1,0
13.755,0,0,0,0,0,0,0,0,-1.07647,-0.01308,-0.21095,1.00432,1.57676,0.37197,-1.77519,0,-29.39803,-234.79173,29.20865,0,0,0,0,1,0
13.791,0,0,0,0,0,0,0,0,-1.07602,-0.01306,-0.2125,1.004,1.57633,0.3689,-1.77131,0,-29.36081,-234.83595,29.05213,0,0,0,0,1,0
13.825,0,0,0,0,0,0,0,0,-1.07553,-0.0131,-0.21457,1.00372,1.57456,0.36495,-1.76752,0,-29.36013,-234.83643,28.99089,0,0,0,0,1,0
