10.661,0,0,0,0,0,0,0,0,-1.9143,0.13114,0.6996,1.1843,1.77064,1.24923,-1.40689,0,-7.378,-205.29119,48.842,0,0,0,0,0,0
10.694,0,0,0,0,0,0,0,0,-1.91406,0.13116,0.69949,1.18434,1.77066,1.24933,-1.40705,0,-7.38527,-205.27707,48.84018,0,0,0,0,0,0
10.724,0,0,0,0,0,0,0,0,-1.91368,0.13122,0.69949,1.18419,1.77029,1.24945,-1.40751,0,-7.32619,-205.29753,48.80025,0,0,0,0,0,0
10.755,0,0,0,0,0,0,0,0,-1.91319,0.1312,0.69944,1.18404,1.76987,1.2496,-1.40672,0,-7.28231,-205.33124,48.78184,0,0,0,0,1,0
10.79,0,0,0,0,0,0,0,0,-1.91255,0.13117,0.69926,1.18394,1.76938,1.24978,-1.40568,0,-7.27808,-205.33354,48.78143,0,0,0,0,1,0
10.819,0,0,0,0,0,0,0,0,-1.91188,0.13118,0.69912,1.1839,1.76898,1.25013,-1.40412,0,-7.279,-205.3361,48.78426,0,0,0,0,1,0
10.864,0,0,0,0,0,0,0,0,-1.91115,0.13116,0.69879,1.18412,1.7695,1.25049,-1.40228,0,-7.29173,-205.32606,48.78944,0,0,0,0,1,0
10.886,0,0,0,0,0,0,0,0,-1.9104,0.13116,0.69844,1.1845,1.77057,1.25096,-1.40265,0,-7.29629,-205.31751,48.78867,0,0,0,0,1,0
10.924,0,0,0,0,0,0,0,0,-1.90966,0.13114,0.69817,1.18474,1.77147,1.25132,-1.40751,0,-7.24528,-205.34615,48.76068,0,0,0,0,1,0
10.95,0,0,0,0,0,0,0,0,-1.90904,0.13111,0.69834,1.18478,1.77219,1.25178,-1.41329,0,-7.06439,-205.50184,48.69058,0,0,0,0,0,0
10.974,0,0,0,0,0,0,0,0,-1.90842,0.13107,0.69946,1.18448,1.77265,1.25284,-1.41806,0,-6.60972,-205.95326,48.53876,0,0,0,0,0,0
11.131,0,0,0,0,0,0,0,0,-1.90629,0.13005,0.7183,1.17408,1.76698,1.25978,-1.41956,0,0.73124,-212.79228,45.91819,0,0,0,0,0,0
11.163,0,0,0,0,0,0,0,0,-1.90618,0.12982,0.72163,1.17141,1.76305,1.26034,-1.41423,0,1.93982,-213.94142,45.50202,0,0,0,0,0,0
11.194,0,0,0,0,0,0,0,0,-1.90609,0.12964,0.7239,1.16941,1.75953,1.26069,-1.40572,0,2.71626,-214.71172,45.24806,0,0,0,0,1,0
11.229,0,0,0,0,0,0,0,0,-1.90599,0.12954,0.72522,1.16857,1.75691,1.26167,-1.39351,0,2.91617,-215.07943,45.27409,0,0,0,0,1,0
11.262,0,0,0,0,0,0,0,0,-1.90586,0.12951,0.72511,1.16892,1.75751,1.26204,-1.38553,0,2.83045,-215.05655,45.335,0,0,0,0,1,0
11.284,0,0,0,0,0,0,0,0,-1.90578,0.12956,0.72513,1.16961,1.75746,1.26334,-1.38089,0,2.49203,-214.96218,45.56813,0,0,0,0,1,0
11.319,0,0,0,0,0,0,0,0,-1.90573,0.12965,0.72569,1.17058,1.75629,1.26606,-1.38068,0,1.91493,-214.89613,46.02211,0,0,0,0,1,0
11.354,0,0,0,0,0,0,0,0,-1.90574,0.12965,0.72669,1.17145,1.75505,1.26909,-1.38511,0,1.42953,-214.98834,46.48104,0,0,0,0,1,0
11.385,0,0,0,0,0,0,0,0,-1.90585,0.1295,0.72811,1.17201,1.75404,1.27192,-1.39323,0,1.17959,-215.28723,46.85024,0,0,0,0,0,0
11.568,0,0,0,0,0,0,0,0,-1.90837,0.12727,0.74023,1.16938,1.75546,1.27929,-1.42307,0,4.10669,-219.64578,46.67226,0,0,0,0,0,0
11.599,0,0,0,0,0,0,0,0,-1.90893,0.12683,0.74195,1.16806,1.7544,1.27894,-1.42039,0,4.75929,-220.3354,46.4852,0,0,0,0,0,0
11.63,0,0,0,0,0,0,0,0,-1.90944,0.12643,0.74333,1.16698,1.75396,1.27846,-1.41586,0,5.3459,-220.93053,46.30244,0,0,0,0,0,0
11.661,0,0,0,0,0,0,0,0,-1.90987,0.12611,0.74451,1.16634,1.7543,1.27833,-1.40912,0,5.82626,-221.44151,46.16616,0,0,0,0,1,0
11.696,0,0,0,0,0,0,0,0,-1.9102,0.1259,0.74556,1.16621,1.75537,1.27878,-1.40441,0,6.16557,-221.86401,46.10102,0,0,0,0,1,0
11.731,0,0,0,0,0,0,0,0,-1.91041,0.12582,0.74662,1.16622,1.75526,1.27997,-1.40128,0,6.26766,-222.1717,46.17516,0,0,0,0,1,0
11.753,0,0,0,0,0,0,0,0,-1.91054,0.1259,0.74814,1.16622,1.75401,1.28211,-1.39875,0,6.27947,-222.50483,46.3393,0,0,0,0,1,0
11.791,0,0,0,0,0,0,0,0,-1.91061,0.12602,0.74987,1.16627,1.75247,1.28473,-1.40019,0,6.25971,-222.86434,46.54409,0,0,0,0,1,0
11.821,0,0,0,0,0,0,0,0,-1.91062,0.12596,0.75128,1.1662,1.75092,1.28676,-1.40417,0,6.24381,-223.20255,46.73933,0,0,0,0,1,0
11.853,0,0,0,0,0,0,0,0,-1.91064,0.12581,0.75255,1.16612,1.75011,1.28837,-1.4113,0,6.32299,-223.57895,46.87171,0,0,0,0,0,0
12.068,0,0,0,0,0,0,0,0,-1.91174,0.12494,0.75632,1.16672,1.74931,1.29318,-1.42653,0,6.26451,-224.69036,47.51022,0,0,0,0,0,0
12.099,0,0,0,0,0,0,0,0,-1.91211,0.12499,0.75727,1.16673,1.74807,1.29445,-1.42433,0,6.16068,-224.83972,47.67499,0,0,0,0,0,0
